"","rowid","ARU.ID","ARU.Name","Date","Hour","Minute","Second","Species","Confidence","File","Week","Weight","True.Positive","Real.ID"
"127",127,67006,"UF2-6",20240605,7,2,45,"American Crow",0.287934571504593,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240605_070200.wav",23,0.2,NA,NA
"128",128,67007,"UF2-9",20240603,7,2,45,"American Crow",0.616117656230927,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240603_070200.wav",23,0.7,NA,NA
"129",129,67002,"UF3-4",20240530,7,4,57,"American Crow",0.238506942987442,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240530_070400.wav",22,0.1,NA,NA
"130",130,67002,"UF3-4",20240526,6,0,42,"American Crow",0.277237474918365,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240526_060000.wav",21,0.2,NA,NA
"131",131,67006,"UF2-6",20240525,7,0,39,"American Crow",0.377686589956284,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240525_070000.wav",21,0.2,NA,NA
"132",132,67006,"UF2-6",20240601,8,2,15,"American Crow",0.523309826850891,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240601_080200.wav",22,0.7,NA,NA
"133",133,67005,"UF2-4",20240606,8,2,0,"American Crow",0.221959695219994,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240606_080200.wav",23,0.1,NA,NA
"134",134,66998,"UF3-1",20240523,6,3,24,"American Crow",0.712842524051666,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240523_060300.wav",21,0.7,NA,NA
"135",135,67006,"UF2-6",20240608,8,1,57,"American Crow",0.638121426105499,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240608_080100.wav",23,0.7,NA,NA
"136",136,67005,"UF2-4",20240608,6,0,45,"American Crow",0.465310901403427,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240608_060000.wav",23,0.2,NA,NA
"137",137,67007,"UF2-9",20240521,6,1,15,"American Crow",0.260755777359009,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240521_060100.wav",21,0.2,NA,NA
"138",138,67004,"UF2-12",20240601,7,2,9,"American Crow",0.7211874127388,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240601_070200.wav",22,0.7,NA,NA
"139",139,67004,"UF2-12",20240524,8,1,54,"American Crow",0.38613760471344,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240524_080100.wav",21,0.2,NA,NA
"140",140,67003,"UF2-1",20240531,6,0,33,"American Crow",0.273254454135895,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240531_060000.wav",22,0.2,NA,NA
"141",141,67007,"UF2-9",20240530,8,1,33,"American Crow",0.26543065905571,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240530_080100.wav",22,0.2,NA,NA
"142",142,67007,"UF2-9",20240530,8,1,30,"American Crow",0.480056881904602,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240530_080100.wav",22,0.2,NA,NA
"143",143,67007,"UF2-9",20240603,7,3,3,"American Crow",0.688499212265015,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240603_070300.wav",23,0.7,NA,NA
"144",144,66998,"UF3-1",20240522,6,3,3,"American Crow",0.278468698263168,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240522_060300.wav",21,0.2,NA,NA
"145",145,67002,"UF3-4",20240608,6,4,48,"American Crow",0.56429123878479,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240608_060400.wav",23,0.7,NA,NA
"146",146,67000,"UF3-9",20240520,6,4,39,"American Crow",0.25053945183754,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240520_060400.wav",21,0.2,NA,NA
"147",147,67006,"UF2-6",20240601,8,3,3,"American Crow",0.280147910118103,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240601_080300.wav",22,0.2,NA,NA
"148",148,67005,"UF2-4",20240608,8,1,57,"American Crow",0.51827597618103,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240608_080100.wav",23,0.7,NA,NA
"149",149,67005,"UF2-4",20240605,7,2,18,"American Crow",0.521902084350586,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240605_070200.wav",23,0.7,NA,NA
"150",150,67007,"UF2-9",20240521,6,0,0,"American Crow",0.255921453237534,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240521_060000.wav",21,0.2,NA,NA
"151",151,67005,"UF2-4",20240606,8,1,18,"American Crow",0.259810119867325,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240606_080100.wav",23,0.2,NA,NA
"152",152,67002,"UF3-4",20240608,6,4,54,"American Crow",0.674237191677094,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240608_060400.wav",23,0.7,NA,NA
"153",153,67006,"UF2-6",20240525,7,1,54,"American Crow",0.203449547290802,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240525_070100.wav",21,0.1,NA,NA
"154",154,67006,"UF2-6",20240611,7,4,51,"American Crow",0.506393730640411,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240611_070400.wav",24,0.7,NA,NA
"155",155,67002,"UF3-4",20240602,6,4,12,"American Crow",0.241458773612976,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240602_060400.wav",22,0.1,NA,NA
"156",156,67004,"UF2-12",20240524,8,2,54,"American Crow",0.254274070262909,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240524_080200.wav",21,0.2,NA,NA
"157",157,67005,"UF2-4",20240605,8,2,39,"American Crow",0.292396575212479,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240605_080200.wav",23,0.2,NA,NA
"158",158,67002,"UF3-4",20240608,6,2,33,"American Crow",0.296407431364059,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240608_060200.wav",23,0.2,NA,NA
"159",159,67006,"UF2-6",20240605,8,4,36,"American Crow",0.266554534435272,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240605_080400.wav",23,0.2,NA,NA
"160",160,67002,"UF3-4",20240608,6,3,15,"American Crow",0.299540758132935,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240608_060300.wav",23,0.2,NA,NA
"161",161,67005,"UF2-4",20240608,8,1,51,"American Crow",0.200008824467659,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240608_080100.wav",23,0.1,NA,NA
"162",162,67005,"UF2-4",20240605,7,1,24,"American Crow",0.239644199609756,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240605_070100.wav",23,0.1,NA,NA
"163",163,67002,"UF3-4",20240606,6,2,12,"American Crow",0.207547783851624,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240606_060200.wav",23,0.1,NA,NA
"164",164,67002,"UF3-4",20240522,6,4,33,"American Crow",0.457384347915649,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240522_060400.wav",21,0.2,NA,NA
"165",165,67005,"UF2-4",20240606,8,2,18,"American Crow",0.349507212638855,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240606_080200.wav",23,0.2,NA,NA
"166",166,67002,"UF3-4",20240608,6,4,36,"American Crow",0.482553511857986,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240608_060400.wav",23,0.2,NA,NA
"167",167,67005,"UF2-4",20240608,8,4,15,"American Crow",0.250917851924896,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240608_080400.wav",23,0.2,NA,NA
"168",168,67005,"UF2-4",20240605,7,3,42,"American Crow",0.205480217933655,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240605_070300.wav",23,0.1,NA,NA
"169",169,67005,"UF2-4",20240608,8,2,21,"American Crow",0.201632291078568,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240608_080200.wav",23,0.1,NA,NA
"170",170,67007,"UF2-9",20240603,7,4,18,"American Crow",0.424916654825211,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240603_070400.wav",23,0.2,NA,NA
"171",171,67007,"UF2-9",20240603,7,4,51,"American Crow",0.521734237670898,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240603_070400.wav",23,0.7,NA,NA
"172",172,67005,"UF2-4",20240611,7,4,33,"American Crow",0.886847138404846,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240611_070400.wav",24,0.7,NA,NA
"173",173,67003,"UF2-1",20240606,8,1,12,"American Crow",0.299462646245956,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240606_080100.wav",23,0.2,NA,NA
"174",174,67006,"UF2-6",20240608,8,2,21,"American Crow",0.469302147626877,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240608_080200.wav",23,0.2,NA,NA
"175",175,67005,"UF2-4",20240606,8,0,15,"American Crow",0.30055832862854,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240606_080000.wav",23,0.2,NA,NA
"176",176,67007,"UF2-9",20240521,6,2,48,"American Crow",0.633769154548645,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240521_060200.wav",21,0.7,NA,NA
"177",177,67003,"UF2-1",20240601,8,0,27,"American Crow",0.292981952428818,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240601_080000.wav",22,0.2,NA,NA
"178",178,67006,"UF2-6",20240531,7,4,57,"American Crow",0.571010529994965,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240531_070400.wav",22,0.7,NA,NA
"179",179,67002,"UF3-4",20240608,6,4,51,"American Crow",0.229367822408676,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240608_060400.wav",23,0.1,NA,NA
"180",180,67004,"UF2-12",20240528,6,3,24,"American Crow",0.243289992213249,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240528_060300.wav",22,0.1,NA,NA
"181",181,67005,"UF2-4",20240611,7,4,48,"American Crow",0.719224095344543,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240611_070400.wav",24,0.7,NA,NA
"182",182,67000,"UF3-9",20240520,6,1,0,"American Crow",0.303736358880997,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240520_060100.wav",21,0.2,NA,NA
"183",183,67006,"UF2-6",20240605,8,0,15,"American Crow",0.331401765346527,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240605_080000.wav",23,0.2,NA,NA
"184",184,67002,"UF3-4",20240608,6,2,6,"American Crow",0.543496966362,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240608_060200.wav",23,0.7,NA,NA
"185",185,67004,"UF2-12",20240524,8,3,54,"American Crow",0.699072062969208,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240524_080300.wav",21,0.7,NA,NA
"186",186,67003,"UF2-1",20240602,8,4,0,"American Crow",0.373828858137131,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240602_080400.wav",22,0.2,NA,NA
"187",187,67000,"UF3-9",20240528,6,0,21,"American Crow",0.257513433694839,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240528_060000.wav",22,0.2,NA,NA
"188",188,67005,"UF2-4",20240606,8,1,3,"American Crow",0.211849108338356,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240606_080100.wav",23,0.1,NA,NA
"189",189,66998,"UF3-1",20240523,6,3,27,"American Crow",0.50229412317276,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240523_060300.wav",21,0.7,NA,NA
"190",190,67001,"UF3-7",20240628,6,1,54,"American Crow",0.561364412307739,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240628_060100.wav",26,0.7,NA,NA
"191",191,67000,"UF3-9",20240528,6,3,21,"American Crow",0.377581804990768,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240528_060300.wav",22,0.2,NA,NA
"192",192,67007,"UF2-9",20240601,8,3,45,"American Crow",0.297775089740753,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240601_080300.wav",22,0.2,NA,NA
"193",193,67005,"UF2-4",20240611,7,0,0,"American Crow",0.411918371915817,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240611_070000.wav",24,0.2,NA,NA
"194",194,67006,"UF2-6",20240608,8,1,12,"American Crow",0.290292471647263,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240608_080100.wav",23,0.2,NA,NA
"195",195,67002,"UF3-4",20240608,6,4,12,"American Crow",0.575984418392181,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240608_060400.wav",23,0.7,NA,NA
"196",196,67005,"UF2-4",20240607,7,0,15,"American Crow",0.34063720703125,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240607_070000.wav",23,0.2,NA,NA
"197",197,67005,"UF2-4",20240605,8,2,18,"American Crow",0.291326463222504,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240605_080200.wav",23,0.2,NA,NA
"198",198,67002,"UF3-4",20240522,6,4,30,"American Crow",0.310763299465179,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240522_060400.wav",21,0.2,NA,NA
"199",199,67003,"UF2-1",20240522,8,3,33,"American Crow",0.203839689493179,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240522_080300.wav",21,0.1,NA,NA
"200",200,67003,"UF2-1",20240601,8,0,15,"American Crow",0.335841953754425,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\American_Crow\20240601_080000.wav",22,0.2,NA,NA
"201",201,67002,"UF3-4",20240604,8,4,12,"Blue Jay",0.490402489900589,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240604_080400.wav",23,0.2,NA,NA
"202",202,67001,"UF3-7",20240613,7,2,9,"Blue Jay",0.424087136983871,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240613_070200.wav",24,0.2,NA,NA
"203",203,67002,"UF3-4",20240601,8,2,0,"Blue Jay",0.596889436244965,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240601_080200.wav",22,0.7,NA,NA
"204",204,67000,"UF3-9",20240609,7,3,33,"Blue Jay",0.662984013557434,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240609_070300.wav",23,0.7,NA,NA
"205",205,67002,"UF3-4",20240601,8,4,51,"Blue Jay",0.814246475696564,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240601_080400.wav",22,0.7,NA,NA
"206",206,67002,"UF3-4",20240612,6,4,21,"Blue Jay",0.503743171691895,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240612_060400.wav",24,0.7,NA,NA
"207",207,67001,"UF3-7",20240612,7,0,18,"Blue Jay",0.269603610038757,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240612_070000.wav",24,0.2,NA,NA
"208",208,67001,"UF3-7",20240613,7,3,0,"Blue Jay",0.648910522460938,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240613_070300.wav",24,0.7,NA,NA
"209",209,67002,"UF3-4",20240612,6,2,57,"Blue Jay",0.920925557613373,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240612_060200.wav",24,0.7,NA,NA
"210",210,67002,"UF3-4",20240612,6,3,30,"Blue Jay",0.692553639411926,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240612_060300.wav",24,0.7,NA,NA
"211",211,67000,"UF3-9",20240609,7,3,51,"Blue Jay",0.41816833615303,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240609_070300.wav",23,0.2,NA,NA
"212",212,67001,"UF3-7",20240613,7,3,9,"Blue Jay",0.784417390823364,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240613_070300.wav",24,0.7,NA,NA
"213",213,67001,"UF3-7",20240612,7,0,36,"Blue Jay",0.536629855632782,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240612_070000.wav",24,0.7,NA,NA
"214",214,67002,"UF3-4",20240612,7,4,57,"Blue Jay",0.601521909236908,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240612_070400.wav",24,0.7,NA,NA
"215",215,67000,"UF3-9",20240610,8,0,45,"Blue Jay",0.425726383924484,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240610_080000.wav",24,0.2,NA,NA
"216",216,67002,"UF3-4",20240612,7,4,45,"Blue Jay",0.21380141377449,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240612_070400.wav",24,0.1,NA,NA
"217",217,67002,"UF3-4",20240601,8,0,9,"Blue Jay",0.947532951831818,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240601_080000.wav",22,0.7,NA,NA
"218",218,67002,"UF3-4",20240612,6,3,18,"Blue Jay",0.754594206809998,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240612_060300.wav",24,0.7,NA,NA
"219",219,67002,"UF3-4",20240601,8,1,0,"Blue Jay",0.627977728843689,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240601_080100.wav",22,0.7,NA,NA
"220",220,67002,"UF3-4",20240612,7,4,48,"Blue Jay",0.297894418239594,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240612_070400.wav",24,0.2,NA,NA
"221",221,67002,"UF3-4",20240601,8,0,39,"Blue Jay",0.95402467250824,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240601_080000.wav",22,0.7,NA,NA
"222",222,67002,"UF3-4",20240601,8,2,21,"Blue Jay",0.627267062664032,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240601_080200.wav",22,0.7,NA,NA
"223",223,67001,"UF3-7",20240612,7,0,39,"Blue Jay",0.592283487319946,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240612_070000.wav",24,0.7,NA,NA
"224",224,67002,"UF3-4",20240613,7,3,3,"Blue Jay",0.208788305521011,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240613_070300.wav",24,0.1,NA,NA
"225",225,67002,"UF3-4",20240601,8,0,3,"Blue Jay",0.635336697101593,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240601_080000.wav",22,0.7,NA,NA
"226",226,67000,"UF3-9",20240609,7,3,30,"Blue Jay",0.350846201181412,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240609_070300.wav",23,0.2,NA,NA
"227",227,67002,"UF3-4",20240601,8,1,45,"Blue Jay",0.304019242525101,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240601_080100.wav",22,0.2,NA,NA
"228",228,67002,"UF3-4",20240612,7,4,36,"Blue Jay",0.346068888902664,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240612_070400.wav",24,0.2,NA,NA
"229",229,67002,"UF3-4",20240612,6,4,3,"Blue Jay",0.694222211837769,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240612_060400.wav",24,0.7,NA,NA
"230",230,67001,"UF3-7",20240612,7,1,42,"Blue Jay",0.457096517086029,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240612_070100.wav",24,0.2,NA,NA
"231",231,67002,"UF3-4",20240601,8,3,48,"Blue Jay",0.424179434776306,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240601_080300.wav",22,0.2,NA,NA
"232",232,67001,"UF3-7",20240613,7,2,39,"Blue Jay",0.952025830745697,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240613_070200.wav",24,0.7,NA,NA
"233",233,67002,"UF3-4",20240605,7,3,42,"Blue Jay",0.702856361865997,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240605_070300.wav",23,0.7,NA,NA
"234",234,67002,"UF3-4",20240612,7,2,57,"Blue Jay",0.919876635074615,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240612_070200.wav",24,0.7,NA,NA
"235",235,67002,"UF3-4",20240604,8,1,6,"Blue Jay",0.704433381557465,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240604_080100.wav",23,0.7,NA,NA
"236",236,67001,"UF3-7",20240612,7,3,6,"Blue Jay",0.556017160415649,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240612_070300.wav",24,0.7,NA,NA
"237",237,67001,"UF3-7",20240612,7,3,15,"Blue Jay",0.202738404273987,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240612_070300.wav",24,0.1,NA,NA
"238",238,67002,"UF3-4",20240601,8,2,48,"Blue Jay",0.78771299123764,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240601_080200.wav",22,0.7,NA,NA
"239",239,67001,"UF3-7",20240612,7,0,45,"Blue Jay",0.766688585281372,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240612_070000.wav",24,0.7,NA,NA
"240",240,67001,"UF3-7",20240613,7,2,27,"Blue Jay",0.52563351392746,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240613_070200.wav",24,0.7,NA,NA
"241",241,67002,"UF3-4",20240601,8,2,45,"Blue Jay",0.372572273015976,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240601_080200.wav",22,0.2,NA,NA
"242",242,67002,"UF3-4",20240601,8,2,24,"Blue Jay",0.811772763729095,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240601_080200.wav",22,0.7,NA,NA
"243",243,67000,"UF3-9",20240601,7,1,54,"Blue Jay",0.401143789291382,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240601_070100.wav",22,0.2,NA,NA
"244",244,67002,"UF3-4",20240605,7,3,39,"Blue Jay",0.704718470573425,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240605_070300.wav",23,0.7,NA,NA
"245",245,67002,"UF3-4",20240601,8,3,30,"Blue Jay",0.836085498332977,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240601_080300.wav",22,0.7,NA,NA
"246",246,67002,"UF3-4",20240601,8,1,15,"Blue Jay",0.907059252262115,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240601_080100.wav",22,0.7,NA,NA
"247",247,67001,"UF3-7",20240613,7,2,18,"Blue Jay",0.940140962600708,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240613_070200.wav",24,0.7,NA,NA
"248",248,67002,"UF3-4",20240601,8,0,0,"Blue Jay",0.903707981109619,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240601_080000.wav",22,0.7,NA,NA
"249",249,67001,"UF3-7",20240612,7,1,48,"Blue Jay",0.400204926729202,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240612_070100.wav",24,0.2,NA,NA
"250",250,67002,"UF3-4",20240601,8,0,21,"Blue Jay",0.888120114803314,"C:\Users\willh\Documents\NCSU\Data\Audio\UF_Validations\Blue_Jay\20240601_080000.wav",22,0.7,NA,NA
